1714,fondo,fondo
1712,chris,chris
1711,verde,verde
1711,parecen,parecer
1711,mama,mama
1710,bienvenida,bienvenida
1707,opcion,opcion
1705,operacion,operacion
1704,jim,jim
1702,hablado,hablado
1699,traer,traer
1698,principal,principal
1698,demonio,demonio
1696,zapatos,zapato
1694,leo,leo
1693,anna,anna
1692,respecto,respecto
1692,nuevos,nuevo
1691,especie,especie
1689,pidio,pidio
1689,exito,exito
1686,cabron,cabron
1685,mirame,mirame
1676,piernas,piernas
1675,unidad,unidad
1674,hielo,hielo
1672,llegamos,llegar
1670,dejeme,dejeme
1667,ios,ios
1667,debi,debi
1663,vendra,vendra
1661,matrimonio,matrimonio
1660,habias,habias
1659,podra,podra
1659,piel,piel
1657,preocupa,preocupar
1656,quedarme,quedar
1656,mio,mio
1655,tuviera,tener
1655,tiempos,tiempo
1655,richard,richard
1647,quienes,quien
1645,oiga,oiga
1642,ultimos,ultimos
1641,oigan,oir
1641,fuimos,ir
1641,arte,arte
1637,necesitaba,necesitar
1636,quienes,quien
1632,comun,comun
1631,intentando,intentar
1630,llevare,llevare
1630,levantate,levantate
1630,correr,correr
1630,brillante,brillante
1628,calor,calor
1626,planes,plan
1624,dra,dra
1620,visita,visita
1619,presion,presion
1618,pared,pared
1618,esperanza,esperanza
1618,completo,completo
1617,subir,subir
1613,cansado,cansado
1612,llame,llamar
1611,recordar,recordar
1610,trampa,trampa
1610,monstruo,monstruo
1610,bajar,bajar
1607,pierna,pierna
1605,senores,senores
1604,tomo,tomo
1602,pasara,pasar
1602,mataste,matar
1601,grandioso,grandioso
1600,socio,socio
1599,herido,herido
1599,cayo,cayo
1598,fuerzas,fuerza
1597,nick,nick
1597,cine,cine
1596,escena,escena
1595,tia,tia
1594,danny,danny
1594,dando,dar
1592,puntos,punto
1591,teniamos,teniamos
1589,dejaste,dejar
1588,muevete,muevete
1588,larga,largo
1587,solia,solia
1586,tema,tema
1586,preparado,preparado
1585,depende,depender
1583,policias,policias
1582,solos,solo
1579,matarme,matar
1579,mark,mark
1576,pon,poner
1576,hubiese,haber
1576,bebe,bebe
1573,tanta,tanto
1572,oeste,oeste
1569,paris,paris
1568,viento,viento
1567,jovenes,jovenes
1566,hacerme,hacer
1563,asiento,asiento
1561,carter,carter
1560,washington,washington
1560,estupendo,estupendo
1560,caminar,caminar
1559,juicio,juicio
1558,creerlo,creer
1557,carga,carga
1553,tranquila,tranquilo
1553,banda,banda
1548,estaran,estaran
1548,animal,animal
1547,escuchen,escuchar
1543,bush,bush
1541,encontraron,encontrar
1539,dejas,deja
1537,tarjeta,tarjeta
1536,ibas,ir
1535,podras,podras
1533,nueve,nueve
1532,seguramente,seguramente
1531,volvera,volvera
1530,majestad,majestad
1530,llena,lleno
1530,caer,caer
1528,aeropuerto,aeropuerto
1527,vayamos,ir
1527,tommy,tommy
1525,acabado,acabado
1524,sigo,seguir
1524,enorme,enorme
1524,area,area
1522,muevas,mover
1521,haberlo,haber
1521,dejen,dejar
1519,ridiculo,ridiculo
1519,reloj,reloj
1517,hagamos,hacer
1517,flores,flor
1515,mapa,mapa
1515,culpable,culpable
1515,cuentas,cuenta
1514,pareja,pareja
1513,tomando,tomar
1513,m,the
1513,laboratorio,laboratorio
1513,beso,beso
1512,empezo,empezo
1511,pedi,pedi
1511,nariz,nariz
1511,cuestion,cuestion
1505,termino,terminar
1504,vengo,vengar
1504,the,the
1503,perdona,perdonar
1503,acuerdas,acordar
1502,verano,verano
1502,prefiero,preferir
1500,peso,peso
1500,billy,billy
1499,oscuridad,oscuridad
1499,diferentes,diferente
1499,cliente,cliente
1499,charles,charles
1498,cuantas,cuanto
1495,television,television
1495,suya,suyo
1495,prensa,prensa
1495,johnny,johnny
1493,vistazo,vistazo
1492,inmediatamente,inmediatamente
1491,solamente,solamente
1490,gordo,gordo
1488,quedarse,quedar
1487,posibilidad,posibilidad
1485,medicina,medicina
1483,malditos,maldito
1482,pantalones,pantalones
1481,mataron,matar
1481,ayude,ayudar
1480,podremos,poder
1476,locos,loco
1472,nombres,nombre
1471,superman,superman
1470,parecer,parecer
1469,america,america
1468,definitivamente,definitivamente
1467,cinta,cinta
1466,desea,desear
1466,brazos,brazo
1466,asuntos,asunto
1464,riesgo,riesgo
1462,escuche,escuchar
1460,lugares,lugar
1460,i,i
1460,cuento,cuento
1459,noticia,noticia
1458,digame,digame
1457,decirlo,decir
1455,tonterias,tonterias
1453,sentimientos,sentimiento
1453,objetivo,objetivo
1452,pasada,pasada
1452,arreglar,arreglar
1447,casado,casado
1447,bote,bote
1446,roja,rojo
1445,leyes,ley
1442,millon,millon
1441,arbol,arbol
1440,hable,hablar
1436,proyecto,proyecto
1436,nervioso,nervioso
1436,lana,lana
1434,salido,salido
1434,pedazo,pedazo
1432,malas,malo
1432,joder,joder
1432,humana,humano
1432,absolutamente,absolutamente
1428,evitar,evitar
1426,corriendo,correr
1426,bala,bala
1425,vosotros,vosotros
1424,despues,despues
1424,debido,debido
1422,confianza,confianza
1419,especialmente,especialmente
1417,intenta,intentar
1415,pequenos,pequenos
1415,paga,paga
1415,ganado,ganado
1415,ama,ama
1412,limpio,limpio
1412,comenzar,comenzar
1411,angeles,angeles
1410,robots,robot
1410,lleve,llevar
1409,ruido,ruido
1408,preocupe,preocupar
1407,jason,jason
1406,belleza,belleza
1405,salgan,salir
1405,come,comer
1404,vera,vera
1403,deberian,deberian
1402,lider,lider
1401,preguntar,preguntar
1401,inocente,inocente
1401,andy,andy
1399,lastima,lastima
1396,red,red
1396,enfermedad,enfermedad
1396,desgraciado,desgraciado
1392,haran,haran
1391,dientes,diente
1388,mate,mate
1388,central,central
1387,ponte,poner
1387,felices,feliz
1385,supe,saber
1385,haberte,haber
1383,marcha,marcha
1381,poderes,poder
1381,hubieras,haber
1380,justicia,justicia
1380,bella,bello
1378,de,de
1377,proteger,proteger
1377,cabello,cabello
1375,pedido,pedido
1374,oscuro,oscuro
1373,sarah,sarah
1373,embarazada,embarazado
1371,costa,costa
1370,dama,dama
1368,alguno,alguno
1367,orgulloso,orgulloso
1366,vos,vos
1366,tomado,tomado
1365,digamos,decir
1365,debio,debio
1364,gana,gana
1364,cura,cura
1362,lengua,lengua
1362,arana,arana
1361,podre,podre
1359,voluntad,voluntad
1358,total,total
1357,dedo,dedo
1356,pago,pago
1356,agradezco,agradecer
1355,partir,partir
1355,lucha,lucha
1355,leche,leche
1354,luke,luke
1354,diste,dar
1354,copa,copa
1353,quedarte,quedar
1352,seguros,seguro
1352,destruir,destruir
1352,bienvenidos,bienvenido
1351,llevan,llevar
1351,jerry,jerry
1350,ponga,poner
1350,lados,lado
1350,acceso,acceso
1349,parker,parker
1348,intentar,intentar
1347,trajo,traer
1347,desastre,desastre
1347,deber,deber
1346,herida,herida
1346,debil,debil
1345,naturaleza,naturaleza
1345,luchar,luchar
1345,extrana,extrana
1345,encontraste,encontrar
1344,vieron,ver
1344,llamame,llamame
1344,imagen,imagen
1342,pan,pan
1339,refieres,referir
1339,clientes,cliente
1338,varios,varios
1338,show,show
1337,auxilio,auxilio
1334,oyes,oir
1332,siguen,seguir
1332,sentado,sentado
1332,saliendo,salir
1331,responsable,responsable
1330,olvidado,olvidado
1329,quedo,quedo
1329,permite,permitir
1329,aquella,aquel
1328,puse,poner
1326,sonido,sonido
1326,quiso,querer
1326,escrito,escrito
1326,carro,carro
1325,preciosa,precioso
1325,muestra,muestra
1325,bastardo,bastardo
1322,restaurante,restaurante
1322,huevos,huevo
1321,fantasma,fantasma
1320,mismos,mismo
1319,profesional,profesional
1319,amas,ama
1317,entero,entero
1316,peliculas,peliculas
1316,cerrado,cerrado
1312,dedos,dedo
1311,sigan,seguir
1311,dueno,dueno
1311,cuchillo,cuchillo
1309,turno,turno
1309,tormenta,tormenta
1309,caray,caray
1309,abierto,abierto
1306,quede,quedar
1305,verdadera,verdadero
1305,mato,mato
1305,doc,doc
1304,playa,playa
1303,km,km
1302,victoria,victoria
1301,primo,primo
1301,oiste,oiste
1301,lisa,lisa
1301,interior,interior
1301,hechos,hecho
1300,piedra,piedra
1300,jodido,jodido
1298,militar,militar
1297,computadora,computadora
1296,encantaria,encantaria
1293,siga,seguir
1292,silla,silla
1292,movimiento,movimiento
1292,momentos,momento
1292,familiar,familiar
1291,apartamento,apartamento
1290,disparar,disparar
1289,tesoro,tesoro
1289,perfecta,perfecto
1288,refiero,referir
1288,motivo,motivo
1288,dara,dara
1286,nuevas,nuevo
1286,mr,mr
1284,querer,querer
1283,matarlo,matar
1282,valiente,valiente
1281,victima,victima
1278,tendran,tendran
1277,estupida,estupida
1277,envio,envio
1276,steve,steve
1276,encantado,encantado
1275,diario,diario
1275,abran,abrir
1274,senti,senti
1274,autobus,autobus
1273,traido,traido
1271,casas,casa
1270,apurate,apurate
1269,encuentras,encontrar
1269,descanso,descanso
1267,sheriff,sheriff
1267,mulder,mulder
1267,mueve,mover
1265,inglaterra,inglaterra
1264,quieto,quieto
1263,carl,carl
1262,matarte,matar
1262,calles,calle
1261,tamano,tamano
1261,colegio,colegio
1260,usando,usar
1260,cabo,cabo
1259,video,video
1259,toques,toque
1258,pelota,pelota
1257,yendo,ir
1257,directo,directo
1256,termine,terminar
1253,vivos,vivo
1253,sombrero,sombrero
1252,tome,tomar
1252,estudio,estudio
1251,grave,grave
1249,proteccion,proteccion
1248,secretos,secreto
1248,perdiendo,perder
1247,pecho,pecho
1244,sepas,saber
1244,enferma,enfermo
1244,cuesta,cuesta
1243,negros,negro
1242,estrellas,estrella
1241,lago,lago
1240,clases,clase
1239,b,b
1238,obviamente,obviamente
1238,inmediato,inmediato
1237,modos,modo
1237,iras,iras
1235,robo,robo
1234,matare,matare
1233,seria,serio
1233,laura,laura
1233,apoyo,apoyo
1232,cerrar,cerrar
1231,imagino,imaginar
1231,amenaza,amenaza
1230,toque,toque
1230,larry,larry
1229,saca,saca
1228,viernes,viernes
1227,hayan,haber
1226,roto,roto
1226,lucy,lucy
1223,piloto,piloto
1222,marca,marca
1222,combate,combate
1221,hable,hablar
1220,manejar,manejar
1219,seccion,seccion
1219,profundo,profundo
1218,tantos,tanto
1218,conocia,conocia
1217,serie,serie
1217,ed,ed
1217,contrato,contrato
1217,americano,americano
1215,paseo,paseo
1215,aviones,avion
1214,balas,bala
1213,repente,repente
1212,cambia,cambiar
1210,tropas,tropa
1210,llevara,llevara
1209,uso,uso
1209,pudiste,poder
1209,detener,detener
1208,susan,susan
1207,sabia,sabio
1207,llegue,llegue
1206,negra,negro
1203,decidido,decidido
1203,comienza,comenzar
1202,distancia,distancia
1198,eramos,eramos
1196,murieron,morir
1196,averiguar,averiguar
1196,actuar,actuar
1194,quedo,quedo
1194,pulso,pulso
1194,aguanta,aguanta
1193,oficiales,oficial
1193,llamaba,llamar
1193,enemigos,enemigo
1191,saldra,saldra
1191,preocupado,preocupado
1191,eleccion,eleccion
1190,sobrevivir,sobrevivir
1190,bordo,bordo
1189,sujeto,sujeto
1189,pacientes,paciente
1189,disculpen,disculpar
1188,epoca,epoca
1186,entro,entrar
1185,pesar,pesar
1185,hablo,hablar
1184,walter,walter
1183,vender,vender
1183,piensan,pensar
1183,ex,ex
1182,gratis,gratis
1182,desaparecio,desaparecio
1181,empleo,empleo
1180,llame,llamar
1180,conocen,conocer
1180,cerdo,cerdo
1179,puedan,poder
1178,comprendo,comprender
1177,tomo,tomo
1177,termina,terminar
1176,alejate,alejate
1175,busco,buscar
1174,contento,contento
1173,date,dar
1169,tumba,tumba
1169,matt,matt
1169,huellas,huella
1169,cuerpos,cuerpo
1169,absoluto,absoluto
1168,pide,pedir
1167,kent,kent
1167,dura,duro
1167,descansar,descansar
1166,respuestas,respuesta
1166,propiedad,propiedad
1166,llamando,llamar
1166,dormido,dormido
1165,castillo,castillo
1164,china,china
1160,datos,dato
1159,torre,torre
1159,robar,robar
1159,americanos,americano
1158,malos,malo
1157,botella,botella
1157,aquellos,aquellos
1156,ultimamente,ultimamente
1155,testigo,testigo
1155,s,s
1154,presento,presentar
1154,periodico,periodico
1154,kate,kate
1154,juez,juez
1154,historias,historia
1154,gustaba,gustar
1154,creeme,creeme
1153,necesitar,necesitar
1153,esquina,esquina
1152,millas,milla
1152,llamadas,llamado
1152,fuente,fuente
1152,conocemos,conocer
1151,techo,techo
1151,genio,genio
1150,alerta,alerta
1149,ideas,idea
1148,tomas,toma
1148,olvidar,olvidar
1148,menor,pequeno
1148,droga,droga
1147,explicar,explicar
1145,abierta,abierto
1144,privado,privado
1144,miembros,miembro
1144,joey,joey
1143,nacional,nacional
1143,gusto,gusto
1142,ross,ross
1141,discutir,discutir
1140,evidencia,evidencia
1140,detalles,detalle
1139,c,c
1137,tardes,tarde
1136,tomare,tomare
1136,presente,presente
1135,scott,scott
1135,criminal,criminal
1134,premio,premio
1133,vuelvas,volver
1133,sientese,sientese
1131,viniste,venir
1130,recibir,recibir
1130,mires,mir
1129,teniendo,tener
1129,huele,oler
1129,hables,hablar
1129,guardias,guardia
1129,enamorado,enamorado
1128,cuidar,cuidar
1127,pocos,poco
1126,perdone,perdonar
1126,natural,natural
1126,caballos,caballo
1124,escucho,escuchar
1124,enfermera,enfermero
1124,angel,angel
1123,sospechoso,sospechoso
1123,local,local
1122,mentiras,mentira
1122,camisa,camisa
1119,confia,confia
1118,aceptar,aceptar
1117,venganza,venganza
1117,perdimos,perder
1117,cuantos,cuanto
1116,parque,parque
1114,juegos,juego
1114,chloe,chloe
1113,vives,vivar
1113,varias,vario
1113,harias,harias
1112,menudo,menudo
1112,dejenme,dejenme
1112,barrio,barrio
1111,virus,virus
1111,talento,talento
1111,ministro,ministro
1111,hiciera,hacer
1109,robo,robo
1109,conocerte,conocer
1108,viviendo,vivir
1108,responsabilidad,responsabilidad
1108,respira,respirar
1108,numeros,numeros
1107,pertenece,pertenecer
1107,desayuno,desayuno
1107,dave,dave
1107,campeon,campeon
1106,controlar,controlar
1105,maria,maria
1104,nieve,nieve
1104,mexico,mexico
1104,howard,howard
1103,dias,dia
1101,verguenza,verguenza
1101,doctora,doctor
1101,blancos,blanco
1100,fumar,fumar
1099,llevamos,llevar
1099,europa,europa
1099,dudo,dudar
1099,athena,athena
1097,pastel,pastel
1096,quedas,quedo
1096,cae,caer
1095,vimos,ver
1094,recibido,recibir
1094,andando,andar
1094,agentes,agente
1093,fueras,ir
1093,asustado,asustado
1092,perdoname,perdoname
1091,reino,reino
1091,clave,clave
1090,papeles,papel
1090,matando,matar
1090,jake,jake
1090,efecto,efecto
1089,r,r
1089,plata,plata
1089,olvide,olvidar
1089,iban,ir
1088,universo,universo
1088,politica,politica
1088,almuerzo,almuerzo
1087,magia,magia
1087,lluvia,lluvia
1087,humor,humor
1087,autos,auto
1086,veia,veia
1086,tantas,tanto
1086,respirar,respirar
1086,cantar,cantar
1085,trabajas,trabajar
1084,julie,julie
1084,disparo,disparo
1084,conversacion,conversacion
1083,olor,olor
1083,asesinos,asesino
1081,muchacha,muchacho
1081,modelo,modelo
1081,jane,jane
1080,curso,curso
1078,canal,canal
1077,rock,rock
1077,llorar,llorar
1077,borracho,borracho
1075,regresen,regresar
1074,vayanse,vayanse
1074,sentia,sentia
1074,resultado,resultado
1071,william,william
1071,parado,parado
1071,olvides,olvidar
1069,mirada,mirada
1069,inutil,inutil
1069,california,californio
1069,acabas,acabar
1068,ciencia,ciencia
1067,perdiste,perder
1066,sociedad,sociedad
1066,regrese,regresar
1065,camioneta,camioneta
1064,cono,cono
1063,revista,revista
1063,parecio,parecio
1063,montana,montana
1062,maravillosa,maravilloso
1062,dejarlo,dejar
1061,maximo,maximo
1061,echar,echar
1061,corriente,corriente
1060,escuchando,escuchar
1059,disculpas,disculpa
1058,cadaver,cadaver
1057,seguimos,seguir
1057,ron,ron
1057,espectaculo,espectaculo
1056,frodo,frodo
1055,mundial,mundial
1055,francia,francia
1054,decirles,decir
1054,aspecto,aspecto
1053,presencia,presencia
1053,famoso,famoso
1053,corto,corto
1051,relajate,relajate
1051,poderoso,poderoso
1050,recuerdos,recuerdo
1050,llego,llegar
1050,carretera,carretera
1049,pase,pase
1049,oigo,oir
1049,esperamos,esperar
1048,escuchado,escuchar
1048,cable,cable
1047,rosa,rosa
1047,bola,bola
1046,oferta,oferta
1045,helen,helen
1044,intentarlo,intentar
1044,habido,haber
1043,continuar,continuar
1041,rachel,rachel
1041,ladron,ladron
1041,humanidad,humanidad
1041,estomago,estomago
1041,entera,entero
1041,conto,conto
1039,poniendo,poner
1039,mercado,mercado
1037,granja,granja
1036,idiotas,idiota
1036,hablemos,hablar
1036,estudiante,estudiante
1035,siglo,siglo
1035,roger,roger
1035,relaciones,relacion
1035,ias,ias
1035,hablan,hablar
1035,adam,adam
1034,nosotras,nosotras
1034,miembro,miembro
1034,fortuna,fortuna
1033,libres,libre
1033,acciones,accion
1032,esperas,espera
1031,suficientemente,suficientemente
1030,llevaron,llevar
1029,ocurrido,ocurrir
1027,andar,andar
1026,perfectamente,perfectamente
1023,pasan,pasar
1023,jardin,jardin
1022,cola,cola
1021,resultados,resultado
1021,frances,frances
1019,troya,troya
1019,tercera,tercera
1018,martin,martin
1017,entrenamiento,entrenamiento
1017,doug,doug
1017,azucar,azucar
1016,metido,metido
1016,ayudarlo,ayudar
1015,diles,decir
1015,coger,coger
1014,lunes,lunes
1014,ey,ey
1013,new,new
1013,intencion,intencion
1012,volviendo,volver
1012,efectivo,efectivo
1012,chicago,chicago
1011,dei,dei
1010,salgamos,salir
1010,preguntaba,preguntar
1009,olvida,olvidar
1009,helicoptero,helicoptero
1009,fuertes,fuerte
1009,encantador,encantador
1008,original,original
1008,cadena,cadena
1007,tarea,tarea
1007,dispara,disparar
1007,corta,corto
1007,companeros,companeros
1007,cirugia,cirugia
1006,quitate,quitate
1006,querian,querian
1006,precioso,precioso
1006,lord,lord
1005,sara,sara
1005,comenzo,comenzo
1004,truco,truco
1004,inspector,inspector
1004,enojado,enojado
1003,felicidades,felicidades
1003,desaparecido,desaparecido
1003,acto,acto
1002,pollo,pollo
1002,elizabeth,elizabeth
1002,chocolate,chocolate
1002,adonde,adonde
1001,resulta,resultar
1001,merece,merecer
1001,gas,gas
1000,examen,examen
999,vean,ver
999,tonta,tonto
999,importantes,importante
999,apuesta,apuesta
998,jean,jean
997,directamente,directamente
996,recuperar,recuperar
995,pongo,pongo
995,llegaron,llegar
995,cobarde,cobarde
995,cantidad,cantidad
994,sucio,sucio
994,habia,habia
994,emperador,emperador
993,mono,mono
993,encontraremos,encontrar
992,disparen,disparar
991,gloria,gloria
991,contrario,contrario
989,socorro,socorro
989,sir,sir
989,escaleras,escalera
988,seth,seth
988,pasos,paso
988,nuevamente,nuevamente
988,derechos,derecho
987,obtener,obtener
987,guste,gustar
986,busqueda,busqueda
984,helado,helado
984,futbol,futbol
983,sexual,sexual
983,polvo,polvo
983,aseguro,asegurar
982,rostro,rostro
982,robado,robado
982,policia,policia
982,empresa,empresa
981,escuchas,escucha
980,pones,poner
980,largate,largate
980,interes,interes
980,disculpeme,disculpeme
980,dejaron,dejar
979,tengamos,tener
978,firma,firma
977,llevaba,llevar
977,llegas,llegar
977,cristo,cristo
976,tercer,tercero
975,senador,senador
975,continua,continua
974,gracia,gracia
974,cien,cien
973,texas,texas
973,jones,jones
973,des,des
972,tratado,tratado
972,razones,razon
972,caminando,caminar
971,urgencias,urgencia
971,u,u
971,raymond,raymond
971,esperan,esperar
970,muneca,muneca
970,firme,firme
970,duerme,dormir
970,ambulancia,ambulancia
969,limpia,limpia
969,habeis,habeis
969,flota,flota
966,leyenda,leyenda
966,encuentre,encontrar
965,fue,ir
965,arturo,arturo
963,romper,romper
963,muriendo,morir
963,encontrarlo,encontrar
962,rescate,rescate
962,quedado,quedar
962,enfrente,enfrente
962,comienzo,comienzo
962,arboles,arboles
961,x,x
961,queso,queso
961,favorito,favorito
960,haberme,haber
960,frontera,frontera
960,creemos,crear
960,colega,colega
959,jueves,jueves
959,alemanes,aleman
957,shrek,shrek
957,sabado,sabado
957,limpiar,limpiar
956,puto,puto
956,poquito,poco
954,cientos,ciento
953,muero,morir
953,irak,irak
953,inteligencia,inteligencia
953,funcionar,funcionar
953,felicitaciones,felicitacion
953,escapo,escapo
953,criatura,criatura
951,milagro,milagro
951,deprisa,deprisa
947,especiales,especial
945,campamento,campamento
944,responde,responder
943,escuchaste,escuchar
943,debiste,deber
943,adios,adios
942,viven,vivar
942,recoger,recoger
942,preguntarte,preguntar
942,compras,compra
942,cansada,cansado
941,will,will
941,elegir,elegir
941,cancer,cancer
938,servir,servir
937,pata,pata
937,huir,huir
936,util,util
936,grados,grado
936,atacar,atacar
935,sonny,sonny
935,recien,recien
935,querria,querria
935,guapo,guapo
935,alcance,alcance
934,smith,smith
934,dejame,dejar
931,quedamos,quedar
931,llegara,llegar
929,seremos,ser
929,desierto,desierto
928,t,t
928,licencia,licencia
927,fiona,fiona
926,trato,treating
926,proceso,proceso
926,llevado,llevar
926,durmiendo,dormir
925,tension,tension
925,martes,martes
924,kilometros,kilometros
924,cartera,cartera
923,trafico,trafico
923,guarda,guarda
922,impresionante,impresionante
921,victimas,victimas
921,ricos,rico
921,primeros,primero
921,dejamos,dejar
920,tomen,tomar
920,iguales,igual
920,domingo,domingo
920,crear,crear
919,quedara,quedara
919,perdida,perdido
918,extra,extra
917,fuese,ir
917,confio,confio
916,sabido,sabido
916,analisis,analisis
915,llegaste,llegar
915,fria,fria
914,violencia,violencia
914,mate,mate
914,lobo,lobo
914,discurso,discurso
914,actor,actor
913,sexy,sexi
913,orgullo,orgullo
912,odia,odiar
912,libras,libra
912,alli,alli
912,agencia,agencia
910,vuelvan,volver
910,rose,rose
910,necesidad,necesidad
910,naves,nave
910,descubrir,descubrir
909,tira,tira
909,resolver,resolver
906,pondre,pondre
905,volando,volando
905,pensamos,pensar
905,mios,mios
905,errores,error
905,celular,celular
904,vincent,vincent
904,cuantas,cuanto
904,claire,claire
903,verlos,ver
903,ayudarle,ayudar
902,meter,meter
902,hablare,hablare
902,esto,esto
902,daniel,daniel
901,buscas,busca
900,equivocada,equivocado
899,dejan,dejar
898,vacio,vacio
898,trabajaba,trabajar
898,salon,salon
898,motor,motor
898,conducir,conducir
898,compre,compre
897,quizas,quizas
897,den,dar
897,cerrada,cerrado
896,cortar,cortar
895,ted,ted
895,crea,crear
894,sera,sera
894,mueva,mover
894,hazme,hacer
893,bravo,bravo
893,alan,alan
892,pregunte,preguntar
890,promesa,promesa
890,espejo,espejo
890,digale,digale
888,sienta,sentar
888,medicos,medicos
887,cero,cero
886,escribio,escribio
885,volveremos,volver
884,unidades,unidad
884,cheque,cheque
883,consigue,conseguir
883,antiguo,antiguo
882,regla,regla
882,pesadilla,pesadilla
882,enviar,enviar
880,podias,podias
880,llevarte,llevar
880,entrenador,entrenador
880,cuida,cuidar
879,paciencia,paciencia
879,dilo,decir
878,levanta,levantar
878,complicado,complicado
877,superior,superior
877,sugiero,sugerir
877,familias,familia
877,dira,dira
876,pienses,pensar
875,temporada,temporada
875,suelta,suelta
875,Jackie,Jackie
875,corran,correr
874,propios,propio
874,feo,feo
874,dispuesto,dispuesto
874,ayudenme,ayudenme
873,teoria,teoria
873,salvaje,salvaje
873,negativo,negativo
873,ibamos,ibamos
873,hubieran,haber
871,tripulacion,tripulacion
871,taza,taza
871,perdida,perdido
870,vinieron,venir
870,ponen,poner
870,pasamos,pasar
870,parecido,parecido
870,brian,brian
870,acepto,aceptar
868,gay,gay
868,cooper,cooper
867,senoras,senoras
867,quedare,quedare
867,parada,parada
866,ninas,ninas
866,consegui,consegui
866,acabamos,acabar
865,normalmente,normalmente
865,muchisimo,muchisimo
865,bruja,bruja
863,vegas,vega
863,tuvieron,tener
863,traigo,traer
863,matara,matara
863,kevin,kevin
863,funeral,funeral
863,conseguiste,conseguir
862,teatro,teatro
862,paris,paris
862,medianoche,medianoche
862,biblioteca,biblioteca
861,estemos,estar
859,tunel,tunel
859,encargo,encargo
859,aparece,aparecer
858,testigos,testigo
858,penso,penso
858,fueran,ir
858,fantasmas,fantasma
858,correo,correo
857,vuestro,vuestro
856,piscina,piscina
856,paquete,paquete
856,copia,copia
856,alice,alice
855,suicidio,suicidio
854,molly,molly
854,credito,credito
854,consigo,consigo
854,carol,carol
853,vuestra,vuestro
853,rara,raro
853,legal,legal
853,hablaremos,hablar
853,cambio,cambio
852,solas,solo
852,salimos,salir
852,ganador,ganador
852,estudiantes,estudiante
852,despierto,despertar
851,pare,stopping
851,invitado,invitado
851,guia,guia
850,oso,oso
850,lei,lei
850,explosion,explosion
850,dejarme,dejar
850,chino,chino
849,stan,stan
849,lois,lois
848,sorprende,sorprender
848,sistemas,sistema
848,nacion,nacion
848,entienden,entender
848,arena,arena
847,mentiroso,mentiroso
847,hablaba,hablar
846,veas,ver
846,pura,puro
846,asesinado,asesinado
845,mintiendo,mentir
845,casos,caso
844,vehiculo,vehiculo
844,rata,rata
844,importancia,importancia
844,distinto,distinto
843,pintura,pintura
843,intente,intentar
843,conciencia,conciencia
842,miras,mira
842,maquinas,maquinas
841,traere,traere
841,revisar,revisar
840,veinte,veinte
839,seres,ser
839,hablarle,hablar
839,disco,disco
838,viktor,viktor
838,transporte,transporte
838,mina,mina
838,labios,labio
837,senoria,senoria
836,llamamos,llamar
836,doce,doce
836,cuidate,cuidate
835,pasillo,pasillo
833,tele,tele
833,podria,podria
832,completa,completo
831,rapida,rapida
831,precisamente,precisamente
831,llamaste,llamar
831,cumplir,cumplir
830,servicios,servicio
829,senales,senales
829,acaban,acabar
828,am,am
827,sueltame,sueltame
827,hablarte,hablar
826,trate,tratar
826,pescado,pescado
826,huesos,hueso
826,daria,daria
826,compra,compra
825,trajiste,traer
825,templo,templo
825,placa,placa
824,posibilidades,posibilidad
824,ira,ira
823,vengas,venir
822,siguiendo,seguir
822,podran,podran
822,llamarme,llamar
822,cierta,cierto
821,permitir,permitir
821,condiciones,condicion
821,atrapar,atrapar
820,temperatura,temperatura
820,explicacion,explicacion
820,enviado,enviado
820,contado,contado
820,asistente,asistente
819,imperio,imperio
818,pidiendo,pedir
818,notas,nota
818,curioso,curioso
817,operaciones,operacion
817,manten,manten
816,tierras,tierra
816,creas,crear
815,pez,pez
815,morira,morira
814,vision,vision
814,montanas,montanas
814,jeff,jeff
813,d,d
813,comido,comido
812,construir,construir
812,comunidad,comunidad
811,veran,veran
811,pierde,perder
811,piense,pensar
811,felicidad,felicidad
811,ee,ee
811,diversion,diversion
810,salvo,salvo
809,thomas,thomas
809,quita,quita
809,museo,museo
809,disparo,disparo
809,desearia,desearia
808,misterio,misterio
808,buscamos,buscar
808,aviso,aviso
808,almirante,almirante
807,solucion,solucion
806,pequenas,pequenas
806,faltan,faltar
806,existen,existir
806,combustible,combustible
805,leido,leido
804,tirar,tirar
804,responder,responder
804,esfuerzo,esfuerzo
803,vuelves,volver
801,uu,uu
800,pajaro,pajaro
800,hermanas,hermana
800,guerrero,guerrero
800,esposas,esposa
800,coma,coma
800,abra,abra
799,traes,traer
799,sientas,sentar
799,rocky,rocky
799,olvide,olvidar
799,joseph,joseph
799,bolsillo,bolsillo
798,heridas,herido
797,saco,saco
797,gasolina,gasolina
797,conexion,conexion
796,correcta,correcto
795,pedazos,pedazo
795,lineas,lineas
795,estarias,estarias
795,convierte,convertir
795,ayudara,ayudara
793,rumbo,rumbo
793,rompio,rompio
792,muera,muera
792,mia,mia
792,material,material
791,diamantes,diamantes
790,rapidamente,rapidamente
790,mirate,mirate
790,fecha,fecha
790,escritorio,escritorio
790,digan,decir
789,registro,registro
789,maten,matar
788,incendio,incendio
788,deme,dar
787,sois,ser
787,pensamientos,pensamiento
787,dimelo,dimelo
787,comiendo,comer
787,aparte,aparte
786,asesinatos,asesinato
